barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6923775514418,双熊猫除菌洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974877530639,樱花香氛洗衣液,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833072084,加多洁小苏打多功能洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529109370,胖东来香氛洁净洗衣珠缤纷果香840g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973763481109,MembersMark衣物留香珠幽谷风铃1.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088977523,奥妙深层洁净洗衣液2.35kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975490750350,美露芬深层去渍洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975750221033,享除菌酵素洁净洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088977516,奥妙多效护色洗衣液2.35kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019030407,雕牌高奢香水香氛洗衣液五月玫瑰1kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977527340046,渍力派轻奢香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973624,金纺衣物护理剂型色小苍兰香2.6kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971006661936,舌力28山茶花洗衣液3.5kg+100g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940139247065,丽涛玫瑰香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088977509,奥妙除菌除螨洗衣液2.35kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797605553,白小乐薰衣草精油洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973990,奥妙香氛玫瑰山茶花香洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973763481093,Member'sMark海韵衣物留香珠1.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973617,金纺衣物护理剂专护清新小苍兰3.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978096430015,畅选山茶花精油香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978096430022,畅选玫瑰精油香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088981896,金纺清新衣物护理剂1.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6922454372882,蓝漂薰衣草香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901894124497,白猫花园东方香氛洗衣液乌木玫瑰2.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974172721435,妙洁露香水香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971510701296,婴元素金盏花酵素洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529100148,胖东来酵素香氛洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978403534,家家宜香氛内衣洗衣液泵装480ml,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088981889,金纺薰衣草衣物护理剂1.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951964609454,多效香氛洗衣液,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088974652,奥妙精油香氛洗衣液玫瑰山茶花香2.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543594,柔欣魔法香珠香水微胶囊柔顺剂1.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973525,金纺天然衣物护理剂薰衣草香型910g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
