barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6901028046886,云烟特制精品紫云香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028046893,云烟过滤嘴香烟硬盒/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028047128,红梅香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028051156,云烟香烟印象烟庄软包/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028051613,云烟印象烟庄香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028051989,云烟软大重九香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028052689,玉溪中支和谐香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028052696,玉溪中支和谐香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053075,玉溪阿诗玛软盒香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053082,玉溪阿诗玛软盒香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053136,玉溪盒初心香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053143,玉溪盒初心香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053501,玉溪阿诗玛细支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053587,玉溪软初心粗支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053594,玉溪软初心粗支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028053976,玉溪阿诗玛中支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028054898,玉溪创客细支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055055,红河精品硬88香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055062,红河硬99香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055079,红河硬V8香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055093,红河精品99软包香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055338,红河硬盒香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055352,红河88香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028055383,红河精品88香烟,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028056847,钓鱼台硬细支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028057073,双喜硬晶彩好日子香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028057202,双喜好日子欢乐颂条香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028058131,好猫长乐细支硬盒烤烟型香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028058148,好猫长乐细支硬盒烤烟型香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028059190,延安软香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028059206,延安软盒过滤嘴香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028062008,苏烟五星红杉树香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028062015,苏烟五星软香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028062343,南京硬金陵十二钗薄荷香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028063364,白沙硬新精品二代香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
